,每日PnL,净值,资金占用比例,杠杆倍数,换手率
2015-02-26,0.0,1.0,0.0,0.0,0.0
2015-02-27,0.0,1.0,0.0,0.0,0.0
2015-03-02,0.0,1.0,0.0,0.0,0.0
2015-03-03,0.0,1.0,0.0,0.0,0.0
2015-03-04,0.0,1.0,0.0,0.0,0.0
2015-03-05,0.0,1.0,0.0,0.0,0.0
2015-03-06,0.0,1.0,0.0,0.0,0.0
2015-03-09,0.0,1.0,0.0,0.0,0.0
2015-03-10,0.0,1.0,0.0,0.0,0.0
2015-03-11,0.0,1.0,0.0,0.0,0.0
2015-03-12,0.0,1.0,0.0,0.0,0.0
2015-03-13,0.0,1.0,0.0,0.0,0.0
2015-03-16,0.0,1.0,0.0,0.0,0.0
2015-03-17,0.0,1.0,0.0,0.0,0.0
2015-03-18,0.0,1.0,0.0,0.0,0.0
2015-03-19,0.0,1.0,0.0,0.0,0.0
2015-03-20,0.0,1.0,0.0,0.0,0.0
2015-03-23,0.0,1.0,0.0,0.0,0.0
2015-03-24,0.0,1.0,0.0,0.0,0.0
2015-03-25,0.0,1.0,0.0,0.0,0.0
2015-03-26,0.0,1.0,0.0,0.0,0.0
2015-03-27,0.0,1.0,0.0,0.0,0.0
2015-03-30,0.0,1.0,0.0,0.0,0.0
2015-03-31,0.0,1.0,0.0,0.0,0.0
2015-04-01,0.0,1.0,0.0,0.0,0.0
2015-04-02,0.0,1.0,0.0,0.0,0.0
2015-04-03,0.0,1.0,0.0,0.0,0.0
2015-04-07,0.0,1.0,0.0,0.0,0.0
2015-04-08,0.0,1.0,0.0,0.0,0.0
2015-04-09,0.0,1.0,0.0,0.0,0.0
2015-04-10,0.0,1.0,0.0,0.0,0.0
2015-04-13,0.0,1.0,0.0,0.0,0.0
2015-04-14,0.0,1.0,0.0,0.0,0.0
2015-04-15,0.0,1.0,0.0,0.0,0.0
2015-04-16,0.0,1.0,0.0,0.0,0.0
2015-04-17,0.0,1.0,0.0,0.0,0.0
2015-04-20,0.0,1.0,0.0,0.0,0.0
2015-04-21,0.0,1.0,0.0,0.0,0.0
2015-04-22,0.0,1.0,0.0,0.0,0.0
2015-04-23,0.0,1.0,0.0,0.0,0.0
2015-04-24,0.0,1.0,0.0,0.0,0.0
2015-04-27,0.0,1.0,0.0,0.0,0.0
2015-04-28,0.0,1.0,0.0,0.0,0.0
2015-04-29,0.0,1.0,0.0,0.0,0.0
2015-04-30,0.0,1.0,0.0,0.0,0.0
2015-05-04,0.0,1.0,0.0,0.0,0.0
2015-05-05,0.0,1.0,0.0,0.0,0.0
2015-05-06,0.0,1.0,0.0,0.0,0.0
2015-05-07,0.0,1.0,0.0,0.0,0.0
2015-05-08,0.0,1.0,0.0,0.0,0.0
2015-05-11,0.0,1.0,0.0,0.0,0.0
2015-05-12,0.0,1.0,0.0,0.0,0.0
2015-05-13,0.0,1.0,0.0,0.0,0.0
2015-05-14,0.0,1.0,0.0,0.0,0.0
2015-05-15,0.0,1.0,0.0,0.0,0.0
2015-05-18,0.0,1.0,0.0,0.0,0.0
2015-05-19,0.0,1.0,0.0,0.0,0.0
2015-05-20,0.0,1.0,0.0,0.0,0.0
2015-05-21,0.0,1.0,0.0,0.0,0.0
2015-05-22,0.0,1.0,0.0,0.0,0.0
2015-05-25,0.0,1.0,0.0,0.0,0.0
2015-05-26,0.0,1.0,0.0,0.0,0.0
2015-05-27,0.0,1.0,0.0,0.0,0.0
2015-05-28,0.0,1.0,0.0,0.0,0.0
2015-05-29,0.0,1.0,0.0,0.0,0.0
2015-06-01,0.0,1.0,0.0,0.0,0.0
2015-06-02,0.0,1.0,0.0,0.0,0.0
2015-06-03,0.0,1.0,0.0,0.0,0.0
2015-06-04,0.0,1.0,0.0,0.0,0.0
2015-06-05,0.0,1.0,0.0,0.0,0.0
2015-06-08,0.0,1.0,0.0,0.0,0.0
2015-06-09,0.0,1.0,0.0,0.0,0.0
2015-06-10,0.0,1.0,0.0,0.0,0.0
2015-06-11,0.0,1.0,0.0,0.0,0.0
2015-06-12,0.0,1.0,0.0,0.0,0.0
2015-06-15,0.0,1.0,0.0,0.0,0.0
2015-06-16,0.0,1.0,0.0,0.0,0.0
2015-06-17,0.0,1.0,0.0,0.0,0.0
2015-06-18,0.0,1.0,0.0,0.0,0.0
2015-06-19,0.0,1.0,0.0,0.0,0.0
2015-06-23,0.0,1.0,0.0,0.0,0.0
2015-06-24,0.0,1.0,0.0,0.0,0.0
2015-06-25,0.0,1.0,0.0,0.0,0.0
2015-06-26,0.0,1.0,0.0,0.0,0.0
2015-06-29,0.0,1.0,0.0,0.0,0.0
2015-06-30,0.0,1.0,0.0,0.0,0.0
2015-07-01,0.0,1.0,0.0,0.0,0.0
2015-07-02,0.0,1.0,0.0,0.0,0.0
2015-07-03,0.0,1.0,0.0,0.0,0.0
2015-07-06,0.0,1.0,0.0,0.0,0.0
2015-07-07,0.0,1.0,0.0,0.0,0.0
2015-07-08,0.0,1.0,0.0,0.0,0.0
2015-07-09,0.0,1.0,0.0,0.0,0.0
2015-07-10,0.0,1.0,0.0,0.0,0.0
2015-07-13,0.0,1.0,0.0,0.0,0.0
2015-07-14,0.0,1.0,0.0,0.0,0.0
2015-07-15,0.0,1.0,0.0,0.0,0.0
2015-07-16,0.0,1.0,0.0,0.0,0.0
2015-07-17,0.0,1.0,0.0,0.0,0.0
2015-07-20,0.0,1.0,0.0,0.0,0.0
2015-07-21,0.0,1.0,0.0,0.0,0.0
2015-07-22,0.0,1.0,0.0,0.0,0.0
2015-07-23,0.0,1.0,0.0,0.0,0.0
2015-07-24,0.0,1.0,0.0,0.0,0.0
2015-07-27,0.0,1.0,0.0,0.0,0.0
2015-07-28,0.0,1.0,0.0,0.0,0.0
2015-07-29,0.0,1.0,0.0,0.0,0.0
2015-07-30,0.0,1.0,0.0,0.0,0.0
2015-07-31,0.0,1.0,0.0,0.0,0.0
2015-08-03,0.0,1.0,0.0,0.0,0.0
2015-08-04,0.0,1.0,0.0,0.0,0.0
2015-08-05,0.0,1.0,0.0,0.0,0.0
2015-08-06,0.0,1.0,0.0,0.0,0.0
2015-08-07,0.0,1.0,0.0,0.0,0.0
2015-08-10,0.0,1.0,0.0,0.0,0.0
2015-08-11,0.0,1.0,0.0,0.0,0.0
2015-08-12,0.0,1.0,0.0,0.0,0.0
2015-08-13,0.0,1.0,0.0,0.0,0.0
2015-08-14,0.0,1.0,0.0,0.0,0.0
2015-08-17,0.0,1.0,0.0,0.0,0.0
2015-08-18,0.0,1.0,0.0,0.0,0.0
2015-08-19,0.0,1.0,0.0,0.0,0.0
2015-08-20,0.0,1.0,0.0,0.0,0.0
2015-08-21,0.0,1.0,0.0,0.0,0.0
2015-08-24,0.0,1.0,0.0,0.0,0.0
2015-08-25,0.0,1.0,0.0,0.0,0.0
2015-08-26,0.0,1.0,0.0,0.0,0.0
2015-08-27,0.0,1.0,0.0,0.0,0.0
2015-08-28,0.0,1.0,0.0,0.0,0.0
2015-08-31,0.0,1.0,0.0,0.0,0.0
2015-09-01,0.0,1.0,0.0,0.0,0.0
2015-09-02,0.0,1.0,0.0,0.0,0.0
2015-09-07,0.0,1.0,0.0,0.0,0.0
2015-09-08,0.0,1.0,0.0,0.0,0.0
2015-09-09,0.0,1.0,0.0,0.0,0.0
2015-09-10,0.0,1.0,0.0,0.0,0.0
2015-09-11,0.0,1.0,0.0,0.0,0.0
2015-09-14,0.0,1.0,0.0,0.0,0.0
2015-09-15,0.0,1.0,0.0,0.0,0.0
2015-09-16,0.0,1.0,0.0,0.0,0.0
2015-09-17,0.0,1.0,0.0,0.0,0.0
2015-09-18,0.0,1.0,0.0,0.0,0.0
2015-09-21,0.0,1.0,0.0,0.0,0.0
2015-09-22,0.0,1.0,0.0,0.0,0.0
2015-09-23,0.0,1.0,0.0,0.0,0.0
2015-09-24,0.0,1.0,0.0,0.0,0.0
2015-09-25,0.0,1.0,0.0,0.0,0.0
2015-09-28,0.0,1.0,0.0,0.0,0.0
2015-09-29,0.0,1.0,0.0,0.0,0.0
2015-09-30,0.0,1.0,0.0,0.0,0.0
2015-10-08,0.0,1.0,0.0,0.0,0.0
2015-10-09,0.0,1.0,0.0,0.0,0.0
2015-10-12,0.0,1.0,0.0,0.0,0.0
2015-10-13,0.0,1.0,0.0,0.0,0.0
2015-10-14,0.0,1.0,0.0,0.0,0.0
2015-10-15,0.0,1.0,0.0,0.0,0.0
2015-10-16,0.0,1.0,0.0,0.0,0.0
2015-10-19,0.0,1.0,0.0,0.0,0.0
2015-10-20,0.0,1.0,0.0,0.0,0.0
2015-10-21,0.0,1.0,0.0,0.0,0.0
2015-10-22,0.0,1.0,0.0,0.0,0.0
2015-10-23,0.0,1.0,0.0,0.0,0.0
2015-10-26,0.0,1.0,0.0,0.0,0.0
2015-10-27,0.0,1.0,0.0,0.0,0.0
2015-10-28,0.0,1.0,0.0,0.0,0.0
2015-10-29,0.0,1.0,0.0,0.0,0.0
2015-10-30,0.0,1.0,0.0,0.0,0.0
2015-11-02,0.0,1.0,0.0,0.0,0.0
2015-11-03,0.0,1.0,0.0,0.0,0.0
2015-11-04,0.0,1.0,0.0,0.0,0.0
2015-11-05,0.0,1.0,0.0,0.0,0.0
2015-11-06,0.0,1.0,0.0,0.0,0.0
2015-11-09,0.0,1.0,0.0,0.0,0.0
2015-11-10,0.0,1.0,0.0,0.0,0.0
2015-11-11,0.0,1.0,0.0,0.0,0.0
2015-11-12,0.0,1.0,0.0,0.0,0.0
2015-11-13,0.0,1.0,0.0,0.0,0.0
2015-11-16,0.0,1.0,0.0,0.0,0.0
2015-11-17,0.0,1.0,0.0,0.0,0.0
2015-11-18,0.0,1.0,0.0,0.0,0.0
2015-11-19,0.0,1.0,0.0,0.0,0.0
2015-11-20,0.0,1.0,0.0,0.0,0.0
2015-11-23,0.0,1.0,0.0,0.0,0.0
2015-11-24,0.0,1.0,0.0,0.0,0.0
2015-11-25,0.0,1.0,0.0,0.0,0.0
2015-11-26,0.0,1.0,0.0,0.0,0.0
2015-11-27,0.0,1.0,0.0,0.0,0.0
2015-11-30,0.0,1.0,0.0,0.0,0.0
2015-12-01,0.0,1.0,0.0,0.0,0.0
2015-12-02,0.0,1.0,0.0,0.0,0.0
2015-12-03,0.0,1.0,0.0,0.0,0.0
2015-12-04,0.0,1.0,0.0,0.0,0.0
2015-12-07,0.0,1.0,0.0,0.0,0.0
2015-12-08,0.0,1.0,0.0,0.0,0.0
2015-12-09,0.0,1.0,0.0,0.0,0.0
2015-12-10,0.0,1.0,0.0,0.0,0.0
2015-12-11,0.0,1.0,0.0,0.0,0.0
2015-12-14,0.0,1.0,0.0,0.0,0.0
2015-12-15,0.0,1.0,0.0,0.0,0.0
2015-12-16,0.0,1.0,0.0,0.0,0.0
2015-12-17,0.0,1.0,0.0,0.0,0.0
2015-12-18,0.0,1.0,0.0,0.0,0.0
2015-12-21,0.0,1.0,0.0,0.0,0.0
2015-12-22,0.0,1.0,0.0,0.0,0.0
2015-12-23,0.0,1.0,0.0,0.0,0.0
2015-12-24,0.0,1.0,0.0,0.0,0.0
2015-12-25,0.0,1.0,0.0,0.0,0.0
2015-12-28,0.0,1.0,0.0,0.0,0.0
2015-12-29,0.0,1.0,0.0,0.0,0.0
2015-12-30,0.0,1.0,0.0,0.0,0.0
2015-12-31,0.0,1.0,0.0,0.0,0.0
2016-01-04,0.0,1.0,0.0,0.0,0.0
2016-01-05,0.0,1.0,0.0,0.0,0.0
2016-01-06,0.0,1.0,0.0,0.0,0.0
2016-01-07,0.0,1.0,0.0,0.0,0.0
2016-01-08,0.0,1.0,0.0,0.0,0.0
2016-01-11,0.0,1.0,0.0,0.0,0.0
2016-01-12,0.0,1.0,0.0,0.0,0.0
2016-01-13,0.0,1.0,0.0,0.0,0.0
2016-01-14,0.0,1.0,0.0,0.0,0.0
2016-01-15,0.0,1.0,0.0,0.0,0.0
2016-01-18,0.0,1.0,0.0,0.0,0.0
2016-01-19,0.0,1.0,0.0,0.0,0.0
2016-01-20,0.0,1.0,0.0,0.0,0.0
2016-01-21,0.0,1.0,0.0,0.0,0.0
2016-01-22,0.0,1.0,0.0,0.0,0.0
2016-01-25,0.0,1.0,0.0,0.0,0.0
2016-01-26,0.0,1.0,0.0,0.0,0.0
2016-01-27,0.0,1.0,0.0,0.0,0.0
2016-01-28,0.0,1.0,0.0,0.0,0.0
2016-01-29,0.0,1.0,0.0,0.0,0.0
2016-02-01,0.0,1.0,0.0,0.0,0.0
2016-02-02,0.0,1.0,0.0,0.0,0.0
2016-02-03,0.0,1.0,0.0,0.0,0.0
2016-02-04,0.0,1.0,0.0,0.0,0.0
2016-02-05,0.0,1.0,0.0,0.0,0.0
2016-02-15,0.0,1.0,0.0,0.0,0.0
2016-02-16,0.0,1.0,0.0,0.0,0.0
2016-02-17,0.0,1.0,0.0,0.0,0.0
2016-02-18,0.0,1.0,0.0,0.0,0.0
2016-02-19,0.0,1.0,0.0,0.0,0.0
2016-02-22,0.0,1.0,0.0,0.0,0.0
2016-02-23,0.0,1.0,0.0,0.0,0.0
2016-02-24,0.0,1.0,0.0,0.0,0.0
2016-02-25,0.0,1.0,0.0,0.0,0.0
2016-02-26,0.0,1.0,0.0,0.0,0.0
2016-02-29,0.0,1.0,0.0,0.0,0.0
2016-03-01,0.0,1.0,0.0,0.0,0.0
2016-03-02,0.0,1.0,0.0,0.0,0.0
2016-03-03,0.0,1.0,0.0,0.0,0.0
2016-03-04,0.0,1.0,0.0,0.0,0.0
2016-03-07,0.0,1.0,0.0,0.0,0.0
2016-03-08,0.0,1.0,0.0,0.0,0.0
2016-03-09,0.0,1.0,0.0,0.0,0.0
2016-03-10,0.0,1.0,0.0,0.0,0.0
2016-03-11,0.0,1.0,0.0,0.0,0.0
2016-03-14,0.0,1.0,0.0,0.0,0.0
2016-03-15,0.0,1.0,0.0,0.0,0.0
2016-03-16,0.0,1.0,0.0,0.0,0.0
2016-03-17,0.0,1.0,0.0,0.0,0.0
2016-03-18,0.0,1.0,0.0,0.0,0.0
2016-03-21,0.0,1.0,0.0,0.0,0.0
2016-03-22,0.0,1.0,0.0,0.0,0.0
2016-03-23,0.0,1.0,0.0,0.0,0.0
2016-03-24,0.0,1.0,0.0,0.0,0.0
2016-03-25,0.0,1.0,0.0,0.0,0.0
2016-03-28,0.0,1.0,0.0,0.0,0.0
2016-03-29,0.0,1.0,0.0,0.0,0.0
2016-03-30,0.0,1.0,0.0,0.0,0.0
2016-03-31,0.0,1.0,0.0,0.0,0.0
2016-04-01,0.0,1.0,0.0,0.0,0.0
2016-04-05,0.0,1.0,0.0,0.0,0.0
2016-04-06,0.0,1.0,0.0,0.0,0.0
2016-04-07,0.0,1.0,0.0,0.0,0.0
2016-04-08,0.0,1.0,0.0,0.0,0.0
2016-04-11,0.0,1.0,0.0,0.0,0.0
2016-04-12,0.0,1.0,0.0,0.0,0.0
2016-04-13,0.0,1.0,0.0,0.0,0.0
2016-04-14,0.0,1.0,0.0,0.0,0.0
2016-04-15,0.0,1.0,0.0,0.0,0.0
2016-04-18,0.0,1.0,0.0,0.0,0.0
2016-04-19,0.0,1.0,0.0,0.0,0.0
2016-04-20,0.0,1.0,0.0,0.0,0.0
2016-04-21,0.0,1.0,0.0,0.0,0.0
2016-04-22,0.0,1.0,0.0,0.0,0.0
2016-04-25,0.0,1.0,0.0,0.0,0.0
2016-04-26,0.0,1.0,0.0,0.0,0.0
2016-04-27,0.0,1.0,0.0,0.0,0.0
2016-04-28,0.0,1.0,0.0,0.0,0.0
2016-04-29,0.0,1.0,0.0,0.0,0.0
2016-05-03,0.0,1.0,0.0,0.0,0.0
2016-05-04,0.0,1.0,0.069993056,0.9999008,0.06999305600000001
2016-05-05,1389920.0,1.0138992,0.06906426792722589,1.0003458,0.0014543340000000003
2016-05-06,1516640.0,1.0290656,0.06802108534188686,0.9999737,0.0014050610000000004
2016-05-09,1831440.0,1.04738,0.06684724646260193,1.0002067,0.0017277680000000002
2016-05-10,354440.0,1.0509244,0.06659167395865963,0.9997545,0.0006318340000000001
2016-05-11,668500.0,1.0576094,0.0661772867185182,0.99985315,0.0006081845000000001
2016-05-12,675580.0,1.0643652,0.06578842910309357,1.00032735,0.00044982
2016-05-13,1825010.0,1.0826153,0.06463895577681195,0.99970175,0.0015182650000000002
2016-05-16,-1222550.0,1.0703898,0.06539525554148591,0.99997735,0.0008454530000000001
2016-05-17,-2339525.0,1.04699455,0.06682625902876,0.9995247,0.037047878000000006
2016-05-18,1132085.0,1.0583154,0.06613687375238043,0.9999096,0.0009793175
2016-05-19,415830.0,1.0624737,0.06588455695420979,1.0000087,0.000619878
2016-05-20,-252140.0,1.0599523,0.0660348828904848,0.9999118,0.000846741
2016-05-23,1408250.0,1.0740348,0.06520021511407266,1.00039,0.0019279890000000002
2016-05-24,1159625.0,1.08563105,0.06445669502544166,0.99965985,0.001122212
2016-05-25,586585.0,1.0914969,0.06409850545613094,0.999476,0.035120505
2016-05-26,-1239225.0,1.07910465,0.06488863707519006,1.000309,0.0008359575000000002
2016-05-27,-700500.0,1.07209965,0.06528839973037955,0.99993815,0.0008937705000000002
2016-05-30,665300.0,1.07875265,0.06489924961018637,1.00014625,0.03566380300000001
2016-05-31,-40175.0,1.0783509,0.06489622951119157,0.99972725,0.03460591750000001
2016-06-01,361010.0,1.081961,0.06468754603909013,0.9998486,0.0006644715000000001
2016-06-02,-630370.0,1.0756573,0.06509398114064767,1.0002688,0.00042185500000000006
2016-06-03,-366280.0,1.0719945,0.06532820737419828,1.0004497,0.001270283
2016-06-06,-1231830.0,1.0596762,0.06604126807792796,0.999748,0.0010549000000000001
2016-06-07,66615.0,1.06034235,0.06599431212004311,0.9996652,0.0001266195
2016-06-08,223750.0,1.06257985,0.06587040917442581,0.99989385,0.0003695895000000001
2016-06-13,1098115.0,1.073561,0.06521541486697076,1.0001818,0.0007815920000000001
2016-06-14,917655.0,1.08273755,0.06463374249835521,0.999734,0.0016480975000000002
2016-06-15,772520.0,1.09046275,0.06421614952000883,1.0003617,0.0007016730000000002
2016-06-16,349290.0,1.09395565,0.06396283432513923,0.9996072,0.00025351200000000006
2016-06-17,-346560.0,1.09049005,0.06419382093399202,1.0000389,0.0012039930000000002
2016-06-20,271590.0,1.09320595,0.06401340936719198,0.999712,0.0010078600000000002
2016-06-21,733245.0,1.1005384,0.063609973536589,1.00007455,0.0006714750000000002
2016-06-22,-1157420.0,1.0889642,0.06426306071402531,0.99971675,0.0013679400000000002
2016-06-23,-392840.0,1.0850358,0.06451910665067458,1.00007915,0.00026789
2016-06-24,508350.0,1.0901193,0.0642312988128914,1.00028255,0.0005304530000000001
2016-06-27,-2139425.0,1.06872505,0.06547556923083257,0.9996483,0.0026196800000000005
2016-06-28,475270.0,1.07347775,0.06518261556888348,0.99960125,0.046367989500000005
2016-06-29,-1388600.0,1.05959175,0.06606207296347863,0.99998325,0.07095501000000001
2016-06-30,-296250.0,1.05662925,0.06626125483465464,1.000194,0.00027123250000000006
2016-07-01,391650.0,1.06054575,0.06599081652064516,0.999804,0.0008527050000000002
2016-07-04,1229600.0,1.07284175,0.06524159784050165,0.999913,0.0020682900000000004
2016-07-05,978450.0,1.08262625,0.06466545818559268,1.00012175,0.0007053725000000002
2016-07-06,-146550.0,1.08116075,0.06473138291415037,0.99978615,0.13928686800000004
2016-07-07,-352145.0,1.0776393,0.06495524058931408,0.999976,0.000296996
2016-07-08,1099600.0,1.0886353,0.06430972980574855,1.0001406,0.002146522
2016-07-11,-255450.0,1.0860808,0.06446169750906196,1.0001516,0.000480865
2016-07-12,-693280.0,1.079148,0.06487559352377988,1.0001481,0.0012089490000000002
2016-07-13,1010070.0,1.0892487,0.0642615194307783,0.99995395,0.0007829605000000001
2016-07-14,-432715.0,1.08492155,0.06451776167594792,0.999953,0.00030587900000000006
2016-07-15,241000.0,1.08733155,0.06437557983119317,0.9999657,0.00028914900000000005
2016-07-18,122250.0,1.08855405,0.06431356532089519,1.0001256,0.0008454180000000001
2016-07-19,958990.0,1.09814395,0.06375824635741062,1.00022475,0.0006825175000000002
2016-07-20,-148050.0,1.09666345,0.0638383138418628,1.00013065,0.00014046200000000002
2016-07-21,197655.0,1.09864,0.0637259575475133,1.0001698,0.001279523
2016-07-22,-402040.0,1.0946196,0.06395773837778897,1.0001342,0.00027893600000000003
2016-07-25,-132270.0,1.0932969,0.06402271423252001,0.9999405,0.07010129000000001
2016-07-26,289000.0,1.0961869,0.06386119739252495,1.0000544,0.06890505300000001
2016-07-27,-223550.0,1.0939514,0.06399750528222735,1.00014515,0.0007082425000000002
2016-07-28,-720050.0,1.0867509,0.06439702235351266,0.9997646,0.0013435835000000004
2016-07-29,-364660.0,1.0831043,0.06465393683692329,1.0003851,0.0009037770000000001
2016-08-01,-792300.0,1.0751813000000001,0.06507213434608657,0.9994906,0.001856155
2016-08-02,236230.0,1.0775436,0.06497012696284402,1.00011635,0.0007759815000000001
2016-08-03,-31080.0,1.0772328,0.0649764475236922,0.99992515,0.000627508
2016-08-04,-130145.0,1.07593135,0.06505654287329764,0.9999482,0.000525
2016-08-05,-780000.0,1.06813135,0.06548305505685234,0.9992072,0.036272250000000006
2016-08-08,-72180.0,1.06740955,0.0655598434546515,0.9997029,0.001795395
2016-08-09,-463100.0,1.06277855,0.06586335977518554,0.9999738,0.000749875
2016-08-10,-332530.0,1.05945325,0.06606657962491504,0.99992075,0.0708688575
2016-08-11,187725.0,1.0613305,0.06595722538832155,1.0000345,0.00012999000000000002
2016-08-12,212330.0,1.0634538,0.06583389424157401,1.0001615,0.00021849100000000002
2016-08-15,-352300.0,1.0599308,0.06600988479625275,0.999513,0.070296905
2016-08-16,545340.0,1.0653842,0.06571017291226959,1.000094,0.035333788
2016-08-17,-31920.0,1.065065,0.06574709900334721,1.0003562,0.0007872760000000001
2016-08-18,-928370.0,1.0557813,0.06632027390521125,1.0002815,0.0008170400000000001
2016-08-19,-146555.0,1.05431575,0.06637491662246343,0.999716,0.00031573150000000004
2016-08-22,-487400.0,1.04944175,0.06666796179969017,0.99948775,0.0011526725000000002
2016-08-23,-475010.0,1.04469165,0.0670364844018807,1.00046365,0.0008304100000000002
2016-08-24,95515.0,1.0456468,0.06692239721864018,0.99967415,0.027828685500000002
2016-08-25,143525.0,1.04708205,0.06685256995858158,1.0000018,0.0005642560000000001
2016-08-26,238650.0,1.04946855,0.06670552919380004,1.0000765,0.0004494700000000001
2016-08-29,859820.0,1.05806675,0.06612438487458377,0.9994859,0.000845145
2016-08-30,227040.0,1.06033715,0.06604175190881505,1.0003789,0.0003722880000000001
2016-08-31,-115105.0,1.0591861,0.0660752595790296,0.99979995,0.0012560870000000001
2016-09-01,403680.0,1.0632229,0.0658378614681832,1.0000046,0.0006532855
2016-09-02,208430.0,1.0653072,0.06566950453352799,0.9994028,0.000924637
2016-09-05,289270.0,1.0681999,0.06551376104790874,0.9997399,0.0013103720000000002
2016-09-06,278960.0,1.0709895,0.06535374203015064,0.99990245,0.0007879935000000002
2016-09-07,70000.0,1.0716895,0.06529641048083423,0.99967825,0.001821596
2016-09-08,-117470.0,1.0705148,0.0653561053055969,0.9994954,0.0008194305000000002
2016-09-09,398840.0,1.0745032,0.06517154532438806,1.0003862,0.000629888
2016-09-12,157545.0,1.07607865,0.06506789768573143,1.00025965,0.0017134600000000002
2016-09-13,-145920.0,1.07461945,0.06514195373999605,1.00004015,0.0004382140000000001
2016-09-14,505215.0,1.0796716,0.06483216609569058,0.99996355,0.0003626175
2016-09-19,969385.0,1.08936545,0.06428696357131577,1.0004571,0.0011987010000000002
2016-09-20,247725.0,1.0918427,0.0641184989376217,1.0001045,0.0560508655
2016-09-21,839250.0,1.1002352,0.06359995117407623,0.9996415,0.000679413
2016-09-22,-5610.0,1.1001791,0.06360251344531087,0.9996308,0.000424662
2016-09-23,1387330.0,1.1140524,0.06280245974067289,0.9995033,0.028821996000000003
2016-09-26,637005.0,1.12042245,0.062459750337919416,0.99973295,0.000724171
2016-09-27,-421210.0,1.11621035,0.06273841395575665,1.0004181,0.0004105045
2016-09-28,203700.0,1.11824735,0.06258707789470729,0.9998262,0.000368235
2016-09-29,965820.0,1.12790555,0.06209653060045675,1.00055745,0.0009468165000000001
2016-09-30,93025.0,1.1288358,0.0620541667796149,1.0006995,0.000611765
2016-10-10,-661200.0,1.1222238,0.06234898823211557,0.99956455,0.0015619765
2016-10-11,524830.0,1.1274721,0.062063349505499965,0.9996385,0.0012113745
2016-10-12,594215.0,1.13341425,0.061753388489689455,0.99988815,0.0009134720000000001
2016-10-13,125355.0,1.1346678,0.06171027678762013,1.0002952,0.0005774300000000001
2016-10-14,1337320.0,1.148041,0.06101305876706495,1.0006499,0.0011044950000000003
2016-10-17,1122075.0,1.15926175,0.06039728085568251,1.00023225,0.0014618730000000003
2016-10-18,142820.0,1.16068995,0.06031377845565045,1.00007995,0.0008683850000000002
2016-10-19,1131685.0,1.1720068,0.05969760073064423,0.9995142,0.0012485270000000001
2016-10-20,197600.0,1.1739828,0.05962735058810061,1.0000212,0.000736113
2016-10-21,502740.0,1.1790102,0.05943033486902828,1.0009853,0.0006699490000000001
2016-10-24,-53900.0,1.1784712,0.05935956177800527,0.9993362,0.0011267970000000001
2016-10-25,1401965.0,1.19249085,0.05867333782896532,0.99953455,0.0017785040000000002
2016-10-26,81680.0,1.19330765,0.05863591631210946,0.99958125,0.000731003
2016-10-27,-962660.0,1.1836810500000001,0.05909420151653185,0.99926695,0.000814611
2016-10-28,803730.0,1.19171835,0.058757904080272,1.00032675,0.0023976050000000006
2016-10-31,-292080.0,1.18879755,0.058851372969266305,0.9994624,0.0013142885000000004
2016-11-01,-490190.0,1.18389565,0.059128970108134116,1.00003615,0.056220475500000006
2016-11-02,-150155.0,1.1823941,0.05915226065488656,0.9991612,0.00026656700000000005
2016-11-03,777915.0,1.19017325,0.05880751772903651,0.99987335,0.0013574750000000003
2016-11-04,3862220.0,1.22879545,0.05690258293192736,0.9988805,0.0027576885000000005
2016-11-07,4021450.0,1.26900995,0.05518694672173374,1.00046835,0.0029569855000000003
2016-11-08,-3890585.0,1.2301041,0.0569048879684248,0.9999848,0.05501928600000001
2016-11-09,2851680.0,1.2586209,0.05562865911411451,1.0002199,0.05333036100000001
2016-11-10,-1749685.0,1.24112405,0.05637911335293196,0.99962105,0.001858255
2016-11-11,1306025.0,1.2541843,0.05580541073588627,0.999861,0.0021186060000000003
2016-11-14,2888375.0,1.28306805,0.054621152790765855,1.0011808,0.05726204050000001
2016-11-15,-2865030.0,1.25441775,0.05575634273351123,0.9991678,0.058204902
2016-11-16,2131340.0,1.27573115,0.054949593807441334,1.00144155,0.0015097355
2016-11-17,229170.0,1.27802285,0.054732859432051625,0.9992835,0.00043702750000000005
2016-11-18,-445360.0,1.27356925,0.054932523692763476,0.9994339,0.0019850600000000003
2016-11-21,504720.0,1.27861645,0.05477976448684045,1.0006044,0.000280539
2016-11-22,3834570.0,1.31696215,0.05311574596126396,0.9993061,0.0034375600000000005
2016-11-23,-374650.0,1.31321565,0.05333240012788456,1.00052775,0.0009520105
2016-11-24,-630605.0,1.3069096,0.05356463599318576,1.0000591,0.0008688610000000001
2016-11-25,1303950.0,1.3199491,0.05303961342145693,1.000137,0.0009579640000000001
2016-11-28,1060420.0,1.3305533,0.05263142295765228,1.00041305,0.03583612550000001
2016-11-29,296445.0,1.33351775,0.05251383642999878,1.0004019,0.0021283010000000004
2016-11-30,275070.0,1.33626845,0.05235433194580027,0.9994206,0.035647080000000005
2016-12-01,507080.0,1.3413392499999999,0.05219554635413823,1.0001705,0.070170429
2016-12-02,355650.0,1.34489575,0.05201637375982489,0.99938,0.07036974000000001
2016-12-05,-777830.0,1.33711745,0.05239513552081757,1.000835,0.07089737900000001
