,每日PnL,净值,资金占用比例,杠杆倍数,换手率
2013-06-06,0.0,1.0,0.0,0.0,0.0
2013-06-07,0.0,1.0,0.0,0.0,0.0
2013-06-13,0.0,1.0,0.0,0.0,0.0
2013-06-14,0.0,1.0,0.0,0.0,0.0
2013-06-17,0.0,1.0,0.0,0.0,0.0
2013-06-18,0.0,1.0,0.0,0.0,0.0
2013-06-19,0.0,1.0,0.0,0.0,0.0
2013-06-20,0.0,1.0,0.0,0.0,0.0
2013-06-21,0.0,1.0,0.0,0.0,0.0
2013-06-24,0.0,1.0,0.0,0.0,0.0
2013-06-25,0.0,1.0,0.0,0.0,0.0
2013-06-26,0.0,1.0,0.0,0.0,0.0
2013-06-27,0.0,1.0,0.0,0.0,0.0
2013-06-28,0.0,1.0,0.0,0.0,0.0
2013-07-01,0.0,1.0,0.0,0.0,0.0
2013-07-02,0.0,1.0,0.0,0.0,0.0
2013-07-03,0.0,1.0,0.0,0.0,0.0
2013-07-04,0.0,1.0,0.0,0.0,0.0
2013-07-05,0.0,1.0,0.0,0.0,0.0
2013-07-08,0.0,1.0,0.0,0.0,0.0
2013-07-09,0.0,1.0,0.0,0.0,0.0
2013-07-10,0.0,1.0,0.0,0.0,0.0
2013-07-11,0.0,1.0,0.0,0.0,0.0
2013-07-12,0.0,1.0,0.0,0.0,0.0
2013-07-15,0.0,1.0,0.0,0.0,0.0
2013-07-16,0.0,1.0,0.0,0.0,0.0
2013-07-17,0.0,1.0,0.0,0.0,0.0
2013-07-18,0.0,1.0,0.0,0.0,0.0
2013-07-19,0.0,1.0,0.0,0.0,0.0
2013-07-22,0.0,1.0,0.0,0.0,0.0
2013-07-23,0.0,1.0,0.0,0.0,0.0
2013-07-24,0.0,1.0,0.0,0.0,0.0
2013-07-25,0.0,1.0,0.0,0.0,0.0
2013-07-26,0.0,1.0,0.0,0.0,0.0
2013-07-29,0.0,1.0,0.0,0.0,0.0
2013-07-30,0.0,1.0,0.0,0.0,0.0
2013-07-31,0.0,1.0,0.0,0.0,0.0
2013-08-01,0.0,1.0,0.0,0.0,0.0
2013-08-02,0.0,1.0,0.0,0.0,0.0
2013-08-05,0.0,1.0,0.0,0.0,0.0
2013-08-06,0.0,1.0,0.0,0.0,0.0
2013-08-07,0.0,1.0,0.0,0.0,0.0
2013-08-08,0.0,1.0,0.0,0.0,0.0
2013-08-09,0.0,1.0,0.0,0.0,0.0
2013-08-12,0.0,1.0,0.0,0.0,0.0
2013-08-13,0.0,1.0,0.0,0.0,0.0
2013-08-14,0.0,1.0,0.0,0.0,0.0
2013-08-15,0.0,1.0,0.0,0.0,0.0
2013-08-16,0.0,1.0,0.0,0.0,0.0
2013-08-19,0.0,1.0,0.0,0.0,0.0
2013-08-20,0.0,1.0,0.0,0.0,0.0
2013-08-21,0.0,1.0,0.0,0.0,0.0
2013-08-22,0.0,1.0,0.0,0.0,0.0
2013-08-23,0.0,1.0,0.0,0.0,0.0
2013-08-26,0.0,1.0,0.0,0.0,0.0
2013-08-27,0.0,1.0,0.0,0.0,0.0
2013-08-28,0.0,1.0,0.0,0.0,0.0
2013-08-29,0.0,1.0,0.0,0.0,0.0
2013-08-30,0.0,1.0,0.0,0.0,0.0
2013-09-02,0.0,1.0,0.0,0.0,0.0
2013-09-03,0.0,1.0,0.0,0.0,0.0
2013-09-04,0.0,1.0,0.0,0.0,0.0
2013-09-05,0.0,1.0,0.0,0.0,0.0
2013-09-06,0.0,1.0,0.0,0.0,0.0
2013-09-09,0.0,1.0,0.0,0.0,0.0
2013-09-10,0.0,1.0,0.0,0.0,0.0
2013-09-11,0.0,1.0,0.0,0.0,0.0
2013-09-12,0.0,1.0,0.0,0.0,0.0
2013-09-13,0.0,1.0,0.0,0.0,0.0
2013-09-16,0.0,1.0,0.0,0.0,0.0
2013-09-17,0.0,1.0,0.0,0.0,0.0
2013-09-18,0.0,1.0,0.0,0.0,0.0
2013-09-23,0.0,1.0,0.0,0.0,0.0
2013-09-24,0.0,1.0,0.0,0.0,0.0
2013-09-25,0.0,1.0,0.0,0.0,0.0
2013-09-26,0.0,1.0,0.0,0.0,0.0
2013-09-27,0.0,1.0,0.0,0.0,0.0
2013-09-30,0.0,1.0,0.0,0.0,0.0
2013-10-08,0.0,1.0,0.0,0.0,0.0
2013-10-09,0.0,1.0,0.0,0.0,0.0
2013-10-10,0.0,1.0,0.0,0.0,0.0
2013-10-11,0.0,1.0,0.0,0.0,0.0
2013-10-14,0.0,1.0,0.0,0.0,0.0
2013-10-15,0.0,1.0,0.0,0.0,0.0
2013-10-16,0.0,1.0,0.0,0.0,0.0
2013-10-17,0.0,1.0,0.0,0.0,0.0
2013-10-18,0.0,1.0,0.0,0.0,0.0
2013-10-21,0.0,1.0,0.0,0.0,0.0
2013-10-22,0.0,1.0,0.0,0.0,0.0
2013-10-23,0.0,1.0,0.0,0.0,0.0
2013-10-24,0.0,1.0,0.0,0.0,0.0
2013-10-25,0.0,1.0,0.0,0.0,0.0
2013-10-28,0.0,1.0,0.0,0.0,0.0
2013-10-29,0.0,1.0,0.0,0.0,0.0
2013-10-30,0.0,1.0,0.0,0.0,0.0
2013-10-31,0.0,1.0,0.0,0.0,0.0
2013-11-01,0.0,1.0,0.0,0.0,0.0
2013-11-04,0.0,1.0,0.0,0.0,0.0
2013-11-05,0.0,1.0,0.0,0.0,0.0
2013-11-06,0.0,1.0,0.0,0.0,0.0
2013-11-07,0.0,1.0,0.0,0.0,0.0
2013-11-08,0.0,1.0,0.0,0.0,0.0
2013-11-11,0.0,1.0,0.0,0.0,0.0
2013-11-12,0.0,1.0,0.0,0.0,0.0
2013-11-13,0.0,1.0,0.0,0.0,0.0
2013-11-14,0.0,1.0,0.0,0.0,0.0
2013-11-15,0.0,1.0,0.0,0.0,0.0
2013-11-18,1120.0,1.00112,0.07032443663097332,1.00576,0.0704816
2013-11-19,-8960.0,0.99216,0.07159167876149009,1.01472,0.0
2013-11-20,-6160.0,0.986,0.0724762677484787,1.02088,0.0
2013-11-21,9520.0,0.99552,0.07111378977820637,1.01136,0.0
2013-11-22,-560.0,0.99496,0.07119321379753961,1.01192,0.0
2013-11-25,560.0,0.99552,0.07158630665380906,1.01808,0.14206080000000001
2013-11-26,6720.0,1.00224,0.07157567049808429,1.0248,0.0
2013-11-27,1600.0,1.00384,0.06872111093401338,0.9855,0.14083300000000004
2013-11-28,6480.0,1.01032,0.06865448570749862,0.9909,0.13789440000000003
2013-11-29,0.0,1.01032,0.06865448570749862,0.9909,0.0
2013-12-02,-6210.0,1.00411,0.06954965093465855,0.99765,0.13876380000000002
2013-12-03,6480.0,1.01059,0.06936551915217844,1.00143,0.13948200000000002
2013-12-04,1080.0,1.01167,0.06936619648699675,1.00251,0.0
2013-12-05,-5400.0,1.00627,0.06936279527363433,0.99711,0.0
2013-12-06,2430.0,1.0087,0.06936433032616239,0.99954,0.0
2013-12-09,5400.0,1.0141,0.06936771521546199,1.00494,0.0
2013-12-10,-1620.0,1.01248,0.06936670353982302,1.00332,0.0
2013-12-11,5130.0,1.01761,0.0693698961291654,1.00845,0.0
2013-12-12,-1620.0,1.01599,0.06936889142609672,1.00683,0.0
2013-12-13,13770.0,1.02976,0.06746853635798633,0.99252,0.14091840000000003
2013-12-16,-3510.0,1.02625,0.06760721071863582,0.99117,0.13910400000000003
2013-12-17,-2160.0,1.02409,0.06760216387231592,0.98901,0.0
2013-12-18,1890.0,1.02598,0.0673486812608433,0.98712,0.1384614
2013-12-19,1080.0,1.02706,0.0672042529160906,0.98604,0.0
2013-12-20,6750.0,1.03381,0.06630841257097533,0.97929,0.0
2013-12-23,4050.0,1.03786,0.06577650164762107,0.97524,0.0
2013-12-24,-4320.0,1.03354,0.06634402151827701,0.97956,0.0
2013-12-25,6750.0,1.04029,0.06545934306779841,0.97281,0.0
2013-12-26,-270.0,1.04002,0.0654945097209669,0.97308,0.0
2013-12-27,-2160.0,1.03786,0.06577650164762107,0.97524,0.0
2013-12-30,10530.0,1.04839,0.06441276624157041,0.96471,0.0
2013-12-31,810.0,1.0492,0.06430899733130004,0.9639,0.0
2014-01-02,10000.0,1.0592,0.06643126888217522,1.0052,0.137137
2014-01-03,-14000.0,1.0452,0.06638346727898967,0.9912,0.0
2014-01-06,-2520.0,1.04268,0.0,0.0,0.06920760000000001
2014-01-07,0.0,1.04268,0.0,0.0,0.0
2014-01-08,0.0,1.04268,0.0,0.0,0.0
2014-01-09,0.0,1.04268,0.0,0.0,0.0
2014-01-10,-11600.0,1.03108,0.06875082437832176,1.01268,0.0700756
2014-01-13,8700.0,1.03978,0.06758987478120372,1.00398,0.0
2014-01-14,-8700.0,1.03108,0.06875082437832176,1.01268,0.0
2014-01-15,4060.0,1.03514,0.06859883687230714,1.01442,0.1416128
2014-01-16,6670.0,1.04181,0.06782839481287375,1.00949,0.1421406
2014-01-17,3190.0,1.045,0.06740765550239235,1.0063,0.0
2014-01-20,-2610.0,1.04239,0.0672064198620478,1.00079,0.14067900000000003
2014-01-21,-11890.0,1.0305,0.06717418728772441,0.9889,0.0
2014-01-22,-7540.0,1.02296,0.06794713380777354,0.99296,0.13820240000000003
2014-01-23,-11310.0,1.01165,0.06948934908318095,1.00427,0.0
2014-01-24,-6960.0,1.00469,0.07045566294080761,1.01123,0.0
2014-01-27,4350.0,1.00904,0.06985015460239435,1.00688,0.0
2014-01-28,11890.0,1.02093,0.0682214255629671,0.99499,0.0
2014-01-29,-3480.0,1.01745,0.06869418644650843,0.99847,0.0
2014-01-30,6380.0,1.02383,0.0685040485236807,1.00195,0.1395828
2014-02-07,8700.0,1.03253,0.06706178028725558,0.98919,0.13998880000000002
2014-02-10,-2900.0,1.02963,0.06744782106193488,0.99209,0.0
2014-02-11,10150.0,1.03978,0.06610609936717383,0.98194,0.0
2014-02-12,-2030.0,1.03775,0.06637234401349074,0.98397,0.0
2014-02-13,-580.0,1.03717,0.06644860533952968,0.98455,0.0
2014-02-14,-4930.0,1.03224,0.06710028675501822,0.98948,0.0
2014-02-17,-12470.0,1.01977,0.06877678300008826,1.00195,0.0
2014-02-18,7830.0,1.0276,0.06771934604904634,0.99412,0.0
2014-02-19,-2320.0,1.02528,0.06803097690387017,0.99644,0.0
2014-02-20,12180.0,1.03746,0.06641046401788986,0.98426,0.0
2014-02-21,1450.0,1.03891,0.06622007681127337,0.98281,0.0
2014-02-24,-15950.0,1.02296,0.06827832955345273,0.9978,0.1397592
2014-02-25,4800.0,1.02776,0.0675916556394489,0.9924,0.13965
2014-02-26,-2700.0,1.02506,0.06795407098121085,0.9951,0.0
2014-02-27,5100.0,1.03016,0.06808651083326862,1.002,0.13944
2014-02-28,-300.0,1.02986,0.0,0.0,0.070119
2014-03-03,1200.0,1.03106,0.06770120070606948,0.9972,0.06972
2014-03-04,6000.0,1.03706,0.06903072146259619,1.0227,0.14181300000000002
2014-03-05,-4200.0,1.03286,0.0695960730399086,1.0269,0.0
2014-03-06,10500.0,1.04336,0.06819122833921178,1.0164,0.0
2014-03-07,15900.0,1.05926,0.06611691180635539,1.0005,0.0
2014-03-10,-7200.0,1.05206,0.06429386156683078,0.9663,0.13818
2014-03-11,-12300.0,1.03976,0.0,0.0,0.06678
2014-03-12,0.0,1.03976,0.0,0.0,0.0
2014-03-13,0.0,1.03976,0.0,0.0,0.0
2014-03-14,-2400.0,1.03736,0.06603493483458009,0.9786,0.06867
2014-03-17,-9900.0,1.02746,0.06599672979970023,0.9687,0.0
2014-03-18,-4020.0,1.02344,0.06869772531853358,1.0044,0.13783560000000003
2014-03-19,0.0,1.02344,0.06874013132181662,1.00502,0.14065940000000002
2014-03-20,-3720.0,1.01972,0.06873553524496921,1.0013,0.0
2014-03-21,3720.0,1.02344,0.06827366528570313,0.9982,0.14022540000000003
2014-03-24,2170.0,1.02561,0.06798110392839384,0.99603,0.0
2014-03-25,-22940.0,1.00267,0.07113796164241476,1.01897,0.0
2014-03-26,3720.0,1.00639,0.07061626208527509,1.01525,0.0
2014-03-27,4340.0,1.01073,0.07018422328416096,1.01339,0.141701
2014-03-28,11780.0,1.02251,0.07018210090854858,1.02517,0.0
2014-03-31,-3860.0,1.01865,0.06860845236342218,0.9984,0.14137970000000002
2014-04-01,900.0,1.01955,0.0686096807415036,0.9993,0.13977600000000004
2014-04-02,4200.0,1.02375,0.0,0.0,0.070245
2014-04-03,6600.0,1.03035,0.06799242975687873,1.0008,0.069594
2014-04-04,900.0,1.03125,0.0,0.0,0.070119
2014-04-08,0.0,1.03125,0.0,0.0,0.0
2014-04-09,0.0,1.03125,0.0,0.0,0.0
2014-04-10,0.0,1.03125,0.0,0.0,0.0
2014-04-11,0.0,1.03125,0.0,0.0,0.0
2014-04-14,0.0,1.03125,0.0,0.0,0.0
2014-04-15,0.0,1.03125,0.0,0.0,0.0
2014-04-16,0.0,1.03125,0.0,0.0,0.0
2014-04-17,0.0,1.03125,0.0,0.0,0.0
2014-04-18,0.0,1.03125,0.0,0.0,0.0
2014-04-21,0.0,1.03125,0.0,0.0,0.0
2014-04-22,12600.0,1.04385,0.06732432820807588,1.00395,0.06939450000000001
2014-04-23,-1800.0,1.04205,0.06731970634806392,1.00215,0.0
2014-04-24,-1800.0,1.04025,0.06737563085796683,1.00125,0.14011200000000004
2014-04-25,16650.0,1.0569,0.06521146749929038,0.9846,0.0
2014-04-28,4050.0,1.06095,0.06469532023186766,0.98055,0.0
2014-04-29,-2700.0,1.05825,0.06503897944720057,0.98325,0.0
2014-04-30,900.0,1.05915,0.0649242316952273,0.98235,0.0
2014-05-05,-14400.0,1.04475,0.06678391959798995,0.99675,0.0
2014-05-06,7200.0,1.05195,0.06674604306288322,1.00305,0.13948200000000002
2014-05-07,-1780.0,1.05017,0.06633259377053238,0.99515,0.13974940000000002
2014-05-08,380.0,1.05055,0.06601675312931322,0.99077,0.06328
2014-05-09,3810.0,1.05436,0.06557836033233432,0.98776,0.063056
2014-05-12,-650.0,1.05371,0.06566199428685313,0.98841,0.0
2014-05-13,3160.0,1.05687,0.06525637022528788,0.98525,0.0
2014-05-14,-2720.0,1.05415,0.06914803396101124,1.04132,0.06669950000000001
2014-05-15,7540.0,1.06169,0.06586668424869783,0.999,0.14330260000000003
2014-05-16,6300.0,1.06799,0.06506521596644163,0.9927,0.0
2014-05-19,4050.0,1.07204,0.06455496063579717,0.98865,0.0
2014-05-20,5265.0,1.077305,0.0642202997294174,0.988355,0.13822340000000002
2014-05-21,6530.0,1.083835,0.06439979332647497,0.997125,0.0
2014-05-22,9930.0,1.093765,0.06531750421708503,1.0206,0.06982815
2014-05-23,4500.0,1.098265,0.06533669014308932,1.0251,0.0
2014-05-26,5850.0,1.104115,0.06456256821073891,1.01835,0.14345100000000002
2014-05-27,-6900.0,1.097215,0.06204025646751093,0.97245,0.13975500000000002
2014-05-28,-450.0,1.096765,0.061941254507574546,0.9705,0.065919
2014-05-29,-7725.0,1.08904,0.06627901638140014,1.03115,0.13957475000000003
2014-05-30,6500.0,1.09554,0.06534266206619568,1.02265,0.07913500000000001
2014-06-03,-5650.0,1.08989,0.06607639303048933,1.0288,0.07903000000000002
2014-06-04,1150.0,1.09104,0.06609336046341108,1.03015,0.07976500000000002
2014-06-05,2600.0,1.09364,0.06621785962473942,1.03455,0.0
2014-06-06,-2550.0,1.09109,0.06643998203631232,1.0356,0.0
2014-06-09,-3000.0,1.08809,0.06681616410407229,1.0386,0.08032500000000002
2014-06-10,4825.0,1.092915,0.06383273173119593,0.996625,0.14212800000000003
2014-06-11,1255.0,1.09417,0.06494722026741732,1.01519,0.14091489999999998
2014-06-12,6310.0,1.10048,0.06083240949403897,0.956355,0.07823725
2014-06-13,5120.0,1.1056,0.06091032018813315,0.962035,0.0
2014-06-16,7015.0,1.112615,0.06422661927081695,1.02085,0.0629944
2014-06-17,-16150.0,1.096465,0.06414158226664782,1.0047,0.0
2014-06-18,4675.0,1.10114,0.06368014058157909,1.001725,0.140777
2014-06-19,-2550.0,1.09859,0.06371963152768549,1.000025,0.140301
2014-06-20,-12325.0,1.086265,0.06529161852770733,1.0132,0.140063
2014-06-23,19975.0,1.1062400000000001,0.06284870371709575,0.993225,0.0
2014-06-24,-4675.0,1.101565,0.06341250856735645,0.9979,0.0
2014-06-25,-1275.0,1.10029,0.06356710503594507,0.999175,0.0
2014-06-26,5100.0,1.10539,0.06295085897285121,0.994075,0.0
2014-06-27,11050.0,1.11644,0.0630206280677869,1.005125,0.13917050000000003
2014-06-30,7650.0,1.12409,0.06306812621765161,1.012775,0.0
2014-07-01,2975.0,1.127065,0.0630864235869271,1.01575,0.0
2014-07-02,-2125.0,1.12494,0.06307336391274201,1.013625,0.0
2014-07-03,-5100.0,1.11984,0.06346687919702815,1.015325,0.1416695
2014-07-04,7225.0,1.127065,0.06361434344957921,1.02425,0.1422645
2014-07-07,9350.0,1.136415,0.06366688225692199,1.0336,0.0
2014-07-08,-950.0,1.135465,0.06234670377334396,1.05135,0.015505
2014-07-09,16150.0,1.151615,0.06045206080156997,1.03445,0.1275225
2014-07-10,6175.0,1.15779,0.059726936663816406,1.027675,0.01396
2014-07-11,-1200.0,1.15659,0.059914273856768605,1.029675,0.01397
2014-07-14,13825.0,1.170415,0.06268289452886369,1.0881,0.1417465
2014-07-15,-2600.0,1.167815,0.06267002907138546,1.0855,0.0
2014-07-16,4750.0,1.172565,0.06275003944344237,1.09125,0.013995
2014-07-17,-13100.0,1.159465,0.0628647695273251,1.08195,0.0
2014-07-18,-14700.0,1.144765,0.06259494306691767,1.06385,0.0
2014-07-21,-4850.0,1.139915,0.06283012329866701,1.0633,0.142992
2014-07-22,-5000.0,1.134915,0.063166845094126,1.0645,0.143492
2014-07-23,-900.0,1.134015,0.062483300485443316,1.0565,0.142529
2014-07-24,-8100.0,1.125915,0.06265304219235023,1.0526,0.126224
2014-07-25,5900.0,1.131815,0.06267632077680539,1.0134,0.015685
2014-07-28,9900.0,1.141715,0.06273982561322221,1.0233,0.0
2014-07-29,1800.0,1.143515,0.0627512538095259,1.0251,0.0
2014-07-30,450.0,1.1439650000000001,0.06247874716446745,1.02105,0.14326200000000003
2014-07-31,2250.0,1.146215,0.06221869370057101,1.0188,0.14263200000000004
2014-08-01,-3600.0,1.142615,0.05528371323674204,0.9024,0.007896
2014-08-04,3150.0,1.145765,0.06183074190606276,1.01205,0.13423200000000002
2014-08-05,-22950.0,1.122815,0.06171987371027284,0.99,0.14175000000000004
2014-08-06,-4950.0,1.117865,0.06230314036131376,0.99495,0.13860000000000003
2014-08-07,-4600.0,1.113265,0.05863069439890772,0.93245,0.13524000000000003
2014-08-08,5525.0,1.11879,0.058208198142636246,0.930325,0.130781
2014-08-11,0.0,1.11879,0.058208198142636246,0.930325,0.0
2014-08-12,6085.0,1.124875,0.06031994666074008,0.96932,0.05676160000000001
2014-08-13,2910.0,1.127785,0.05998368483354541,0.96641,0.0
2014-08-14,1220.0,1.129005,0.059843224786426986,0.96519,0.0
2014-08-15,-5650.0,1.123355,0.060496281228997084,0.97084,0.0
2014-08-18,1940.0,1.125295,0.06014689481424871,0.9669,0.07651000000000001
2014-08-19,2770.0,1.128065,0.061319693457380565,0.98818,0.10596670000000001
2014-08-20,-1060.0,1.127005,0.05969538733191068,0.9611,0.1063314
2014-08-21,-2020.0,1.124985,0.06017715791766113,0.96712,0.07623000000000002
2014-08-22,1580.0,1.126565,0.05999458531021292,0.96554,0.0
2014-08-25,-560.0,1.126005,0.06162894480930369,0.99135,0.07873250000000001
2014-08-26,1500.0,1.127505,0.06145382947304003,0.98985,0.07633500000000001
2014-08-27,4100.0,1.131605,0.060977549586649055,0.98575,0.0
2014-08-28,5450.0,1.137055,0.060349763204066646,0.9803,0.0
2014-08-29,-3700.0,1.133355,0.060373845794124525,0.9775,0.07556500000000002
2014-09-01,5250.0,1.138605,0.05995714053600678,0.97525,0.0
2014-09-02,-7475.0,1.13113,0.06411287827217033,1.036,0.07904925000000002
2014-09-03,10800.0,1.14193,0.059457672536845516,0.96995,0.07974750000000001
2014-09-04,6500.0,1.14843,0.05924305356007768,0.97195,0.0
2014-09-05,3850.0,1.15228,0.058689728191064675,0.9661,0.07633500000000001
2014-09-09,18150.0,1.17043,0.05669412096409012,0.94795,0.0
2014-09-10,1950.0,1.17238,0.05648339275661475,0.946,0.0
2014-09-11,2450.0,1.17483,0.05621962326464255,0.94355,0.0
2014-09-12,-450.0,1.17438,0.05626798821505816,0.944,0.0
2014-09-15,-9650.0,1.16473,0.05731414147484825,0.95365,0.0
2014-09-16,-8400.0,1.15633,0.060492463224166126,0.999275,0.13729275000000002
2014-09-17,7090.0,1.16342,0.06292400852658542,1.045815,0.14365260000000002
2014-09-18,2760.0,1.16618,0.062206048808931734,1.036335,0.08216319999999999
2014-09-19,-6490.0,1.1596899999999999,0.06159383111003803,1.020425,0.0
2014-09-22,7480.0,1.16717,0.05852964863730221,0.975915,0.11493020000000001
2014-09-23,7355.0,1.174525,0.05756088631574467,0.96581,0.07777000000000002
2014-09-24,-6050.0,1.168475,0.058221356896809955,0.97186,0.0
2014-09-25,11980.0,1.180455,0.057181002240661444,0.96428,0.07761600000000002
2014-09-26,1115.0,1.18157,0.05942559475951488,1.03855,0.05923305
2014-09-29,15900.0,1.19747,0.059539278645811586,1.05315,0.01235
2014-09-30,2750.0,1.20022,0.05962823482361567,1.0573,0.01215
2014-10-08,-38250.0,1.16197,0.05965859703778927,1.02625,0.0
2014-10-09,-4100.0,1.15787,0.05970661645953346,1.02355,0.01265
2014-10-10,9200.0,1.16707,0.05708954904161704,0.98695,0.136391
2014-10-13,-5285.0,1.161785,0.06024879818555069,0.999945,0.10243570000000002
2014-10-14,-10790.0,1.150995,0.061087884830081804,1.004455,0.14106330000000003
2014-10-15,7250.0,1.158245,0.058222180972074135,0.963365,0.07697620000000001
2014-10-16,-3415.0,1.15483,0.025749244477542153,0.4248,0.03746050000000001
2014-10-17,3460.0,1.15829,0.05276968634797849,0.87318,0.09110080000000002
2014-10-20,-850.0,1.15744,0.06007369712468898,0.99331,0.13073620000000002
2014-10-21,-4975.0,1.152465,0.06042929720208424,0.994895,0.13963040000000002
2014-10-22,9725.0,1.16219,0.05984443163338181,0.99358,0.1404032
2014-10-23,2140.0,1.16433,0.056444049367447374,0.93885,0.10072650000000001
2014-10-24,-70.0,1.16426,0.05711662343462801,0.94998,0.05209120000000001
